Station ID,Geogr1,Geogr2,Name,Year,Month,Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Avg
04031GAR,-0.1833,10.85,Garu,2024,3,6:00,27,23,42,64,19,19,30,44,39,35,43,30,47,42,58,40,18,36,39,20,17,26,56,58,62,65,68,65,71,68,72,43.86666667
04031GAR,-0.1833,10.85,Garu,2024,3,15:00,10,36,27,20,8,10,11,27,24,36,17,39,35,32,37,29,12,31,29,31,16,18,30,37,39,40,41,32,33,28,33,27.93333333
17036KUM,-1.6,6.7167,Kumasi,2024,3,15:00,82,55,77,60,64,71,90,70,75,66,64,77,77,61,48,51,65,59,68,66,57,56,64,59,61,58,64,69,65,64,61,64.73333333
17036KUM,-1.6,6.7167,Kumasi,2024,3,15:00,82,55,77,60,64,71,90,70,75,66,64,77,77,61,48,51,65,59,68,66,57,56,64,59,61,58,64,69,65,64,61,64.73333333
23001AXM,-2.2333,4.8667,Axim,2023,3,6:00,90,92,87,94,95,83,80,93,85,95,89,95,92,84,85,85,85,92,95,84,88,87,96,87,96,91,92,91,89,88,92,89.56666667
23001AXM,-2.2333,4.8667,Axim,2023,3,15:00,74,72,75,60,71,69,76,71,72,77,73,72,72,70,69,71,71,75,71,68,71,96,73,90,76,72,76,73,72,74,68,73.2
23001AXM,-2.2333,4.8667,Axim,2023,3,15:00,74,72,75,60,71,69,76,71,72,77,73,72,72,70,69,71,71,75,71,68,71,96,73,90,76,72,76,73,72,74,68,73.2
07017HO-,0.4667,6.6,Ho,2023,3,6:00,97,96,96,95,92,86,95,93,96,96,96,84,92,98,93,92,85,92,96,93,93,96,92,98,97,96,94,93,94,96,94,93.63333333
07017HO-,0.4667,6.6,Ho,2023,3,15:00,45,50,56,57,56,55,67,63,57,65,56,64,53,48,55,50,54,65,47,47,47,60,45,64,58,61,58,45,50,57,62,55.73333333
01013WA-,-2.5,10.05,Wa,2023,3,15:00,25,18,18,35,34,17,14,19,21,32,34,36,22,17,28,28,32,49,37,30,40,55,41,28,39,37,45,40,38,37,22,31.43333333
01013WA-,-2.5,10.05,Wa,2023,3,6:00,65,31,38,54,66,62,33,33,38,65,56,68,52,43,58,62,59,66,80,65,67,84,81,74,76,70,76,69,76,80,75,61.9
22050KDA,0.270833,6.086389,Koforidua,2023,3,6:00,91,92,89,92,90,91,91,95,93,92,94,91,93,93,93,94,91,90,92,94,91,92,92,86,93,90,91,92,91,90,93,91.7
22050KDA,-0.25,6.0833,Koforidua,2023,3,6:00,91,92,89,92,90,91,91,95,93,92,94,91,93,93,93,94,91,90,92,94,91,92,92,86,93,90,91,92,91,90,93,91.7
22050KDA,-0.25,6.0833,Koforidua,2023,3,6:00,91,92,89,92,90,91,91,95,93,92,94,91,93,93,93,94,91,90,92,94,91,92,92,86,93,90,91,92,91,90,93,91.7
04027BOL,-0.8667,10.8,Bolgatanga,2023,3,6:00,39,73,69,61,76,77,74,81,67,59,63,53,60,39,76,63,70,55,65,52,69,100,88,80,70,70,64,77,74,66,63,68.46666667
04027BOL,-0.8667,10.8,Bolgatanga,2023,3,15:00,21,35,31,36,35,36,34,31,21,29,32,30,30,22,32,32,31,35,28,32,33,64,49,40,35,43,47,39,43,32,35,35.06666667
17036KUM,-1.6,6.7167,Kumasi,2023,3,15:00,50,53,49,60,64,62,54,50,67,79,59,57,58,60,61,60,60,63,52,61,58,85,57,67,61,64,63,62,65,67,58,61.2
17036KUM,-1.6,6.7167,Kumasi,2023,3,15:00,50,53,49,60,64,62,54,50,67,79,59,57,58,60,61,60,60,63,52,61,58,85,57,67,61,64,63,62,65,67,58,61.2
04026VEA,-0.85,10.8667,Vea,2023,3,6:00,59,35,20,56,61,27,28,30,54,72,58,73,66,43,34,59,52,24,71,64,66,96,84,88,54,73,73,70,84,77,68,58.66666667
23016ACC,-0.168014,5.609834,KIAMO-Accra,2024,3,15:00,71,65,68,53,60,61,68,58,61,53,54,58,68,69,60,64,68,62,55,65,57,41,68,63,60,58,63,69,61,57,63,61
14004EJU,-1.3667,7.3833,Ejura,2024,3,15:00,45,42,42,40,43,44,64,49,45,46,40,51,42,55,48,49,45,44,54,54,50,58,49,41,53,51,46,52,50,43,46,47.86666667
14004EJU,-1.3667,7.3833,Ejura,2024,3,15:00,45,42,42,40,43,44,64,49,45,46,40,51,42,55,48,49,45,44,54,54,50,58,49,41,53,51,46,52,50,43,46,47.86666667
14004EJU,-1.3667,7.3833,Ejura,2024,3,15:00,45,42,42,40,43,44,64,49,45,46,40,51,42,55,48,49,45,44,54,54,50,58,49,41,53,51,46,52,50,43,46,47.86666667
01013WA-,-2.5,10.05,Wa,2024,3,6:00,32,43,65,75,36,47,51,75,66,74,64,72,70,77,82,64,27,58,61,72,65,60,75,87,69,76,73,80,70,73,78,66.16666667
01013WA-,-2.5,10.05,Wa,2024,3,15:00,37,34,42,29,16,14,22,32,34,33,33,47,36,31,34,17,20,21,30,33,29,36,40,37,39,42,39,29,25,40,32,31.53333333
07017HO-,0.4667,6.6,Ho,2024,3,6:00,80,89,90,81,76,93,92,94,96,92,94,92,92,89,93,92,95,94,89,94,92,94,94,92,85,92,95,92,92,94,96,91.5
07017HO-,0.4667,6.6,Ho,2024,3,15:00,52,44,62,46,41,44,76,53,66,43,46,50,53,68,41,51,51,78,52,62,48,58,64,51,50,50,50,50,59,59,52,53.93333333
23003TDI,-1.774393,4.893534,Takoradi,2024,3,15:00,75,68,94,74,73,74,82,78,75,79,62,74,74,73,75,74,77,77,80,72,82,74,78,76,69,80,74,79,74,71,73,75.5
23016ACC,-0.168014,5.609834,KIAMO-Accra,2024,3,6:00,82,84,78,92,82,87,88,89,92,89,91,86,87,90,77,90,93,86,88,86,82,97,85,85,85,95,90,86,89,78,84,87.03333333
23003TDI,-1.774393,4.893534,Takoradi,2024,3,6:00,95,95,94,96,96,96,89,91,96,96,95,98,94,98,96,96,95,92,95,94,98,95,92,88,94,95,94,93,91,89,95,94.2
23022SAL,-1.0667,5.2,Saltpond,2024,3,15:00,86,80,95,79,80,84,99,81,84,81,80,81,84,83,75,80,81,81,92,80,79,56,83,79,79,76,74,77,79,72,74,80.26666667
23022SAL,-1.0667,5.2,Saltpond,2024,3,6:00,93,92,92,99,97,98,98,98,97,98,98,96,96,97,99,98,96,97,96,95,97,96,92,95,97,98,98,96,90,92,95,96.1
23001AXM,-2.2333,4.8667,Axim,2024,3,6:00,92,95,95,97,95,96,95,94,93,96,95,91,93,92,95,94,95,92,92,87,94,90,92,94,93,92,95,86,91,87,95,93.03333333
23001AXM,-2.2333,4.8667,Axim,2024,3,6:00,92,95,95,97,95,96,95,94,93,96,95,91,93,92,95,94,95,92,92,87,94,90,92,94,93,92,95,86,91,87,95,93.03333333
23001AXM,-2.2333,4.8667,Axim,2024,3,15:00,79,80,91,73,79,78,80,74,75,74,74,73,73,79,69,68,69,70,83,73,72,81,82,73,70,72,69,80,73,67,70,74.8
23001AXM,-2.2333,4.8667,Axim,2024,3,15:00,79,80,91,73,79,78,80,74,75,74,74,73,73,79,69,68,69,70,83,73,72,81,82,73,70,72,69,80,73,67,70,74.8
22050KDA,-0.25,6.0833,Koforidua,2024,3,6:00,93,92,84,93,92,91,92,91,90,90,90,81,91,92,91,88,91,88,86,84,93,92,91,89,88,92,90,89,92,91,91,89.83333333
22050KDA,-0.25,6.0833,Koforidua,2024,3,6:00,93,92,84,93,92,91,92,91,90,90,90,81,91,92,91,88,91,88,86,84,93,92,91,89,88,92,90,89,92,91,91,89.83333333
22050KDA,0.270833,6.086389,Koforidua,2024,3,15:00,63,52,69,56,53,59,76,56,70,46,50,59,56,48,47,51,53,69,45,55,55,55,65,49,52,52,52,55,59,68,59,56.36666667
22050KDA,-0.25,6.0833,Koforidua,2024,3,15:00,63,52,69,56,53,59,76,56,70,46,50,59,56,48,47,51,53,69,45,55,55,55,65,49,52,52,52,55,59,68,59,56.36666667
22050KDA,-0.25,6.0833,Koforidua,2024,3,15:00,63,52,69,56,53,59,76,56,70,46,50,59,56,48,47,51,53,69,45,55,55,55,65,49,52,52,52,55,59,68,59,56.36666667
14067ABE,-0.74717,6.680267,Abetifi,2024,3,6:00,92,91,91,98,76,88,93,96,90,94,91,90,96,94,92,76,95,94,94,96,90,92,93,89,88,94,93,93,86,80,98,91.03333333
14067ABE,-0.74717,6.680267,Abetifi,2024,3,15:00,85,72,74,55,56,62,81,64,69,44,57,66,70,59,61,54,68,66,65,72,70,74,61,60,69,60,62,85,63,67,63,64.96666667
21088ODA,-0.978354,5.929346,Akim Oda,2024,3,6:00,90,91,92,96,94,93,97,97,98,98,96,92,97,95,98,96,93,98,97,95,96,97,94,95,95,95,97,95,98,96,95,95.53333333
21088ODA,-0.978354,5.929346,Akim Oda,2024,3,15:00,58,52,70,55,52,57,83,60,65,48,51,59,60,55,53,58,62,64,63,63,64,69,67,56,59,56,57,61,63,70,58,60.33333333
08010YDI,-0.0167,9.45,Yendi,2024,3,6:00,42,75,80,73,71,73,74,83,75,79,64,71,76,85,80,71,75,66,71,69,67,65,67,89,79,79,73,70,82,80,79,74.7
08010YDI,-0.0167,9.45,Yendi,2024,3,15:00,44,39,43,40,37,33,48,41,39,32,41,43,38,50,41,61,33,36,22,33,30,36,41,48,45,53,43,50,35,43,35,40.3
07000BOL,-2.4833,9.0333,Bole,2024,3,6:00,81,85,78,84,78,71,85,85,81,87,72,78,78,92,86,89,85,85,79,81,78,68,81,92,78,85,87,75,85,75,85,81.6
07000BOL,-2.4833,9.0333,Bole,2024,3,15:00,29,39,52,44,39,37,44,43,39,40,45,44,37,59,44,39,38,41,44,42,39,43,42,39,46,46,44,51,37,42,37,42.53333333
17009KSI,-1.591642,6.716932,Kumasi,2024,3,6:00,88,88,92,90,87,89,92,93,94,91,85,88,89,90,90,82,87,80,93,90,92,89,89,85,90,91,92,85,90,96,92,89.36666667
17009KSI,-1.591642,6.716932,Kumasi,2024,3,15:00,62,47,65,46,53,59,80,60,64,53,51,59,58,57,48,50,56,57,66,58,59,57,57,47,57,52,55,52,52,61,55,56.36666667
04030BIN,-0.3,10.95,Binduri,2014,4,15:00,16,15,13,15,13,18,18,21,17,19,15,17,17,16,19,15,18,17,15,19,19,17,17,19,20,18,18,40,36,24,,18.79310345
04031GAR,-0.1833,10.85,Garu,2014,4,15:00,32,33,34,34,38,37,33,80,49,47,44,38,45,50,40,44,39,42,42,49,43,40,47,48,40,66,58,49,88,64,,46.93103448
04031GAR,-0.1833,10.85,Garu,2014,4,6:00,95,87,80,74,65,72,73,70,92,81,84,81,64,83,76,68,74,71,88,63,80,71,81,80,77,67,87,84,84,91,,77.51724138
07003AKU,0.11928,6.094506,Akuse,2014,4,6:00,98,95,93,96,96,92,96,96,96,95,94,97,89,96,93,96,97,93,97,95,97,96,93,97,97,97,98,95,96,97,,95.34482759
07003AKU,0.11928,6.094506,Akuse,2014,4,15:00,57,58,77,59,58,57,54,72,59,63,81,59,80,53,62,56,58,56,50,69,65,93,65,75,63,70,54,87,76,91,,66.20689655
07006TLE,-0.862408,9.55385,Tamale,2014,4,6:00,90,88,74,78,66,81,72,75,92,82,79,79,70,93,83,76,76,71,83,81,84,79,80,76,80,71,78,77,82,91,,79.20689655
22050KDA,0.270833,6.086389,Koforidua,2014,4,15:00,51,59,77,54,56,54,54,77,60,68,88,55,74,46,53,54,52,52,45,48,58,61,59,66,62,87,61,74,72,74,,62.06896552
22050KDA,-0.25,6.0833,Koforidua,2014,4,15:00,51,59,77,54,56,54,54,77,60,68,88,55,74,46,53,54,52,52,45,48,58,61,59,66,62,87,61,74,72,74,,62.06896552
22050KDA,-0.25,6.0833,Koforidua,2014,4,15:00,51,59,77,54,56,54,54,77,60,68,88,55,74,46,53,54,52,52,45,48,58,61,59,66,62,87,61,74,72,74,,62.06896552
23001AXM,-2.2333,4.8667,Axim,2014,4,6:00,94,88,88,96,87,92,90,83,92,86,83,96,85,96,93,94,90,91,96,93,89,98,89,93,91,83,94,94,93,95,,90.96551724
23001AXM,-2.2333,4.8667,Axim,2014,4,6:00,94,88,88,96,87,92,90,83,92,86,83,96,85,96,93,94,90,91,96,93,89,98,89,93,91,83,94,94,93,95,,90.96551724
23001AXM,-2.2333,4.8667,Axim,2014,4,15:00,64,72,92,73,72,68,67,71,65,68,77,78,80,69,70,67,65,66,73,68,72,81,78,70,75,67,74,73,76,88,,72.93103448
23001AXM,-2.2333,4.8667,Axim,2014,4,15:00,64,72,92,73,72,68,67,71,65,68,77,78,80,69,70,67,65,66,73,68,72,81,78,70,75,67,74,73,76,88,,72.93103448
23002ADA,0.622043,5.777691,Ada,2014,4,6:00,96,87,88,97,83,85,89,86,88,88,93,93,88,96,90,85,81,83,98,87,94,84,85,88,89,86,90,91,94,87,,88.72413793
23002ADA,0.622043,5.777691,Ada,2014,4,15:00,69,76,78,73,69,75,73,68,73,74,78,74,74,72,69,70,67,96,69,75,74,69,73,86,73,72,69,81,75,74,,74.10344828
01000BAB,-2.816667,10.5167,Babile,2014,4,6:00,87,84,76,77,71,80,77,77,84,77,88,92,74,88,88,81,77,70,73,77,76,77,77,88,81,64,68,81,70,80,,78.37931034
01000BAB,-2.816667,10.5167,Babile,2014,4,15:00,37,26,33,37,42,25,74,61,42,39,37,36,56,63,44,47,37,50,52,44,40,44,60,50,46,40,46,39,70,42,,45.5862069
01018WEN,-2.1,7.75,Wenchi,2014,4,15:00,45,43,52,48,63,46,51,63,65,59,61,54,84,55,50,51,58,52,66,58,69,68,65,65,63,65,67,57,91,66,,60.51724138
01013WA-,-2.5,10.05,Wa,2014,4,6:00,91,82,73,73,74,77,73,70,84,77,80,80,64,87,88,71,77,73,87,81,84,80,78,80,80,63,91,88,82,96,,79.06896552
01013WA-,-2.5,10.05,Wa,2014,4,15:00,45,29,33,32,40,41,39,52,41,58,44,36,56,68,46,44,45,45,47,44,44,44,48,38,31,42,47,53,91,61,,46.17241379
01018WEN,-2.1,7.75,Wenchi,2014,4,6:00,96,88,92,92,90,96,92,89,96,91,97,84,90,96,87,90,87,92,95,92,96,95,95,92,95,90,95,92,90,91,,91.96551724
01032SUN,-2.329861,7.359216,Sunyani,2014,4,6:00,95,85,92,96,94,93,91,91,95,96,92,95,76,92,90,93,87,95,95,91,95,96,95,90,96,91,95,94,92,95,,92.34482759
01032SUN,-2.329861,7.359216,Sunyani,2014,4,15:00,49,50,60,48,65,57,62,60,67,56,52,50,79,53,48,48,60,61,61,60,63,62,62,60,61,80,68,56,78,64,,60.37931034
04003BOL,-0.85,10.7833,Bolgatanga,2014,4,15:00,45,33,36,38,36,44,36,74,45,48,43,39,44,48,41,37,41,39,37,43,45,36,46,39,37,40,52,45,96,61,,44.79310345
04003BOL,-0.85,10.7833,Bolgatanga,2014,4,6:00,83,80,73,71,68,64,67,100,91,81,88,61,64,76,70,61,74,74,77,77,80,74,77,70,74,64,87,85,91,96,,76.37931034
04001MAN,-0.2667,11.0167,Manga Bawku,2014,4,6:00,96,84,84,71,71,76,77,70,96,88,88,77,68,80,76,81,78,75,77,70,80,77,85,68,74,64,91,92,84,91,,79.06896552
04001MAN,-0.2667,11.0167,Manga Bawku,2014,4,6:00,96,84,84,71,71,76,77,70,96,88,88,77,68,80,76,81,78,75,77,70,80,77,85,68,74,64,91,92,84,91,,79.06896552
04001MAN,-0.2667,11.0167,Manga Bawku,2014,4,15:00,38,29,30,41,37,42,36,84,52,45,44,49,48,46,39,40,32,38,39,50,44,43,43,37,32,53,56,53,76,72,,45.86206897
04001MAN,-0.2667,11.0167,Manga Bawku,2014,4,15:00,38,29,30,41,37,42,36,84,52,45,44,49,48,46,39,40,32,38,39,50,44,43,43,37,32,53,56,53,76,72,,45.86206897
04003NAV,-1.083188,10.878416,Navrongo,2014,4,6:00,89,66,77,55,66,68,61,57,88,88,81,71,60,77,77,71,75,68,73,66,81,72,83,71,76,68,90,74,77,96,,73.55172414
04003NAV,-1.083188,10.878416,Navrongo,2014,4,15:00,35,24,30,34,34,39,31,69,46,50,43,38,45,41,39,37,29,41,36,37,41,35,49,34,33,44,53,44,88,64,,42.34482759
04015ZUA,-0.8,10.7833,Zuarungu,2014,4,6:00,95,88,77,77,68,77,70,88,96,81,77,74,70,91,80,68,77,71,73,81,76,77,74,70,77,70,96,88,91,96,,79.27586207
04015ZUA,-0.8,10.7833,Zuarungu,2014,4,15:00,46,27,41,39,37,45,37,78,49,49,44,39,43,46,46,43,34,40,39,44,42,38,48,34,36,42,56,46,80,56,,44.75862069
04026VEA,-0.85,10.8667,Vea,2014,4,6:00,87,92,77,71,78,70,68,96,84,81,77,68,65,73,73,88,88,71,77,78,81,78,77,74,74,72,91,77,73,96,,78.20689655
04026VEA,-0.85,10.8667,Vea,2014,4,15:00,38,20,31,40,36,44,31,81,54,49,43,36,46,42,40,38,31,29,38,35,44,37,43,36,40,45,62,50,84,61,,43.65517241
04030BIN,-0.3,10.95,Binduri,2014,4,6:00,45,42,41,39,41,43,42,39,41,39,44,42,47,41,47,44,45,44,44,46,49,41,47,45,47,42,53,49,50,53,,44.37931034
04003NAV,-1.083188,10.878416,Navrongo,2015,4,15:00,33,19,12,22,31,37,30,28,24,20,27,54,17,9,6,9,13,20,20,25,23,16,21,30,23,27,30,14,22,20,,22.37931034
04015ZUA,-0.8,10.7833,Zuarungu,2015,4,15:00,52,30,13,29,31,37,35,34,25,26,30,51,37,9,13,12,8,13,21,27,27,22,24,23,30,27,30,6,30,22,,24.89655172
04015ZUA,-0.8,10.7833,Zuarungu,2015,4,6:00,71,91,35,67,59,64,68,64,64,65,63,95,84,26,27,33,27,32,42,61,60,60,65,65,60,60,66,59,58,65,,58.10344828
04026VEA,-0.85,10.8667,Vea,2015,4,6:00,84,76,57,42,80,70,70,84,84,84,81,81,81,41,67,64,60,67,75,88,73,76,69,73,84,81,83,77,64,74,,72.62068966
04026VEA,-0.85,10.8667,Vea,2015,4,15:00,77,18,24,25,23,37,22,27,10,19,26,54,17,10,7,5,10,15,15,24,25,13,19,21,25,42,32,22,23,22,,21.79310345
04030BIN,-0.3,10.95,Binduri,2015,4,15:00,24,27,24,24,27,26,26,24,24,25,25,25,25,24,25,24,25,24,25,22,25,22,24,24,22,22,24,24,22,20,,24.13793103
04030BIN,-0.3,10.95,Binduri,2015,4,6:00,44,49,44,44,48,45,49,47,44,49,47,46,47,47,48,46,45,47,49,44,49,45,45,47,45,45,44,49,45,42,,46.24137931
04031GAR,-0.1833,10.85,Garu,2015,4,15:00,36,50,40,47,48,68,63,49,49,56,55,73,45,37,38,31,37,47,50,53,46,48,58,43,57,50,45,51,53,66,,50.10344828
04031GAR,-0.1833,10.85,Garu,2015,4,6:00,77,80,59,59,77,81,88,85,81,88,78,88,65,61,64,58,54,59,52,74,81,77,77,85,81,81,77,74,77,58,,73.06896552
07000BOL,-2.4833,9.0333,Bole,2015,4,6:00,80,80,63,74,69,73,80,89,78,81,81,95,92,85,74,74,79,76,70,80,73,76,74,80,83,81,83,84,80,80,,78.86206897
07000BOL,-2.4833,9.0333,Bole,2015,4,15:00,40,23,23,39,35,42,43,53,37,41,46,71,40,13,15,21,22,35,31,43,40,41,34,29,34,46,42,40,40,39,,36.48275862
07003AKU,0.11928,6.094506,Akuse,2015,4,6:00,97,96,96,93,93,96,95,94,94,97,97,100,97,95,96,92,96,98,94,96,96,96,94,96,92,94,90,94,97,96,,95.17241379
07006TLE,-0.862408,9.55385,Tamale,2014,4,15:00,38,32,39,43,47,42,41,77,45,47,43,41,47,58,52,47,47,48,43,50,53,58,39,42,40,42,38,39,92,58,,47.93103448
07008KRA,-0.0333,7.8167,Kete-Krachi,2014,4,6:00,93,81,85,85,87,82,81,81,84,81,86,87,91,88,88,79,85,85,94,77,88,100,93,92,91,85,90,91,87,88,,86.62068966
07008KRA,-0.0333,7.8167,Kete-Krachi,2014,4,15:00,38,42,57,38,50,42,44,49,46,64,45,45,64,33,40,43,48,48,46,54,46,61,50,56,53,64,46,52,63,41,,49.31034483
07017HO-,0.4667,6.6,Ho,2014,4,15:00,53,59,70,53,55,50,51,69,53,61,56,51,75,43,50,51,54,96,56,51,64,64,62,70,65,79,62,74,56,55,,60.51724138
07017HO-,0.4667,6.6,Ho,2014,4,6:00,90,87,92,92,91,86,88,91,88,91,87,92,92,95,91,92,92,90,91,92,92,93,89,96,93,92,94,93,89,94,,91.20689655
08010YDI,-0.0167,9.45,Yendi,2014,4,6:00,92,78,81,84,75,74,76,77,92,89,88,88,77,88,87,82,79,76,84,81,92,88,90,87,88,73,73,80,77,95,,82.72413793
08010YDI,-0.0167,9.45,Yendi,2014,4,15:00,47,36,42,42,43,45,42,79,54,59,50,48,62,57,49,50,52,44,49,82,51,70,56,55,49,58,39,41,88,60,,53.51724138
14045ASE,-0.1333,6.3833,Asesewa,2014,4,6:00,81,87,92,76,92,92,92,88,92,93,88,91,92,91,91,91,92,88,96,87,83,92,92,87,88,92,91,92,91,91,,90
14045ASE,-0.1333,6.3833,Asesewa,2014,4,15:00,56,58,71,53,53,54,53,53,59,57,63,58,71,47,60,51,58,55,57,56,58,63,64,71,61,74,61,58,68,73,,59.93103448
14067ABE,-0.74717,6.680267,Abetifi,2014,4,6:00,78,90,91,79,95,91,91,91,93,86,91,90,91,79,81,91,96,95,95,91,91,96,91,75,96,91,96,95,93,91,,90.4137931
14067ABE,-0.74717,6.680267,Abetifi,2014,4,15:00,56,56,66,52,55,48,54,77,74,62,65,58,70,57,64,53,66,60,61,60,63,63,65,80,69,88,74,74,73,65,,64.55172414
15076AKA,0.8,6.1167,Akatsi,2014,4,6:00,96,96,95,96,96,95,97,96,96,92,92,96,94,96,92,92,92,93,96,96,95,96,96,92,96,96,92,92,96,92,,94.51724138
15076AKA,0.8,6.1167,Akatsi,2014,4,15:00,58,60,66,60,56,64,62,65,57,55,66,61,66,57,58,58,54,92,52,56,58,84,54,69,64,56,53,90,66,66,,62.93103448
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2014,4,6:00,92,92,91,92,92,87,89,92,88,96,90,95,84,96,92,92,92,93,96,94,95,96,95,95,96,95,95,96,94,95,,92.93103448
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2014,4,15:00,47,50,57,48,51,44,47,41,46,52,49,58,59,58,59,54,58,55,59,55,66,57,59,63,59,72,64,57,64,64,,56.03448276
17009KSI,-1.591642,6.716932,Kumasi,2014,4,6:00,97,92,93,95,94,90,88,93,92,100,93,96,98,95,94,94,93,93,90,96,95,93,97,96,97,97,97,97,89,99,,94.34482759
17009KSI,-1.591642,6.716932,Kumasi,2014,4,15:00,45,49,59,48,49,47,45,49,52,63,51,47,73,53,53,46,60,56,58,52,61,70,59,65,62,66,65,56,77,61,,56.96551724
21088ODA,-0.978354,5.929346,Akim Oda,2014,4,15:00,52,54,84,53,59,47,47,76,66,81,68,56,80,54,58,52,57,62,52,47,59,69,67,73,59,62,63,67,59,81,,62.48275862
21088ODA,-0.978354,5.929346,Akim Oda,2014,4,6:00,95,95,92,93,92,95,93,93,96,94,93,95,96,96,95,95,92,92,96,96,95,93,95,92,96,97,97,95,95,97,,94.51724138
22050KDA,0.270833,6.086389,Koforidua,2014,4,6:00,93,91,92,92,90,92,92,92,92,91,91,94,92,91,91,91,88,89,91,89,91,92,92,92,93,92,92,93,91,91,,91.37931034
22050KDA,-0.25,6.0833,Koforidua,2014,4,6:00,93,91,92,92,90,92,92,92,92,91,91,94,92,91,91,91,88,89,91,89,91,92,92,92,93,92,92,93,91,91,,91.37931034
22050KDA,-0.25,6.0833,Koforidua,2014,4,6:00,93,91,92,92,90,92,92,92,92,91,91,94,92,91,91,91,88,89,91,89,91,92,92,92,93,92,92,93,91,91,,91.37931034
22050KDA,0.270833,6.086389,Koforidua,2015,4,15:00,72,58,57,62,61,56,55,57,92,61,85,74,68,73,57,59,66,60,61,64,64,61,63,55,56,89,55,54,56,56,,63.27586207
22050KDA,-0.25,6.0833,Koforidua,2015,4,15:00,72,58,57,62,61,56,55,57,92,61,85,74,68,73,57,59,66,60,61,64,64,61,63,55,56,89,55,54,56,56,,63.27586207
22050KDA,-0.25,6.0833,Koforidua,2015,4,15:00,72,58,57,62,61,56,55,57,92,61,85,74,68,73,57,59,66,60,61,64,64,61,63,55,56,89,55,54,56,56,,63.27586207
23001AXM,-2.2333,4.8667,Axim,2015,4,6:00,93,92,86,80,92,91,92,85,92,95,91,92,96,93,93,83,81,92,88,92,93,85,87,82,86,77,92,90,92,81,,88.65517241
23001AXM,-2.2333,4.8667,Axim,2015,4,6:00,93,92,86,80,92,91,92,85,92,95,91,92,96,93,93,83,81,92,88,92,93,85,87,82,86,77,92,90,92,81,,88.65517241
23001AXM,-2.2333,4.8667,Axim,2015,4,15:00,62,71,67,64,70,69,66,70,72,69,70,84,71,71,72,69,72,69,67,66,67,68,75,69,58,67,72,69,68,67,,69.27586207
23001AXM,-2.2333,4.8667,Axim,2015,4,15:00,62,71,67,64,70,69,66,70,72,69,70,84,71,71,72,69,72,69,67,66,67,68,75,69,58,67,72,69,68,67,,69.27586207
23002ADA,0.622043,5.777691,Ada,2015,4,15:00,80,77,75,71,76,70,84,85,85,77,76,80,77,76,74,75,70,72,70,69,68,70,73,69,69,76,68,76,67,71,,74
23002ADA,0.622043,5.777691,Ada,2015,4,6:00,94,95,89,87,86,84,85,85,85,96,85,97,96,84,86,86,89,84,81,82,84,82,82,94,83,83,90,84,82,81,,86.44827586
23003TDI,-1.774393,4.893534,Takoradi,2015,4,6:00,90,91,96,93,96,94,91,91,95,93,94,93,96,92,97,94,95,93,91,92,86,86,90,96,94,94,91,96,94,94,,93.03448276
23003TDI,-1.774393,4.893534,Takoradi,2014,4,6:00,95,96,95,100,93,94,95,94,92,92,92,95,94,91,92,93,94,92,93,93,91,95,92,94,94,94,95,92,93,96,,93.65517241
23003TDI,-1.774393,4.893534,Takoradi,2014,4,15:00,72,78,92,74,76,73,73,79,71,88,76,79,78,75,69,73,69,71,69,71,75,74,83,72,78,72,77,72,90,93,,76.55172414
23016ACC,-0.168014,5.609834,KIAMO-Accra,2014,4,6:00,91,96,92,94,92,92,94,91,89,88,88,88,92,91,92,92,90,88,94,90,92,93,90,92,91,92,84,87,91,86,,90.72413793
23016ACC,-0.168014,5.609834,KIAMO-Accra,2014,4,15:00,51,64,88,64,66,69,66,70,69,71,85,64,77,66,64,64,68,62,60,67,65,64,71,74,70,61,64,67,72,70,,68.34482759
23022SAL,-1.0667,5.2,Saltpond,2014,4,15:00,73,79,92,77,73,76,73,76,72,96,85,80,79,72,77,74,76,75,72,76,73,85,88,79,83,75,79,77,75,76,,78.27586207
23022SAL,-1.0667,5.2,Saltpond,2014,4,6:00,97,97,97,99,88,96,97,94,98,97,98,97,97,96,97,96,93,97,97,95,98,100,93,96,97,96,86,100,96,96,,96
23024TEM,0.001579,5.632253,Tema,2014,4,15:00,79,79,81,78,74,76,74,76,75,67,82,75,74,70,76,75,72,72,70,77,76,75,76,76,76,71,72,74,74,78,,74.86206897
23024TEM,0.001579,5.632253,Tema,2014,4,6:00,92,94,92,96,84,90,92,89,89,86,89,88,92,88,88,88,89,87,90,89,89,94,87,89,89,91,84,90,87,84,,89.10344828
01013WA-,-2.5,10.05,Wa,2015,4,6:00,70,69,60,45,63,72,74,79,74,71,72,87,84,70,65,41,50,38,64,61,65,64,67,59,70,73,76,70,77,67,,66.44827586
01013WA-,-2.5,10.05,Wa,2015,4,15:00,31,21,11,35,31,40,51,37,17,23,38,54,37,14,10,14,14,30,27,35,33,23,26,27,36,40,34,34,33,34,,29.62068966
01018WEN,-2.1,7.75,Wenchi,2015,4,15:00,44,36,43,51,48,61,58,52,62,57,57,72,45,46,33,37,50,81,54,54,57,57,49,49,54,49,49,56,84,55,,53.65517241
